# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
folclorista_DESC;The folk saint Gaucho Gil has long held significance to the Catholic faithful in Argentina and beyond. Conscripted twice into wars he did not want to fight, Gil decided to desert and become a bandit, robbing the rich and giving to the poor. Gil was eventually captured and his throat cut but not before telling his executioner that he should pray on Gil's behalf for the life of his son, who was very sick. The son was cured, and word of Gaucho Gil spread far and wide. Though many venerate Gil, the Folcloristas see him as the penultimate martyr who gave his life for the good of all mankind. The tradition of wrapping red flags or painting red the shrines of veneration to Gauchito Gil is observed by many Folcloristas, who often go on pilgrimages to such shrines to remember the martyr's sacrifice.;;;;;;;;;;;;;x
gaucheria;Gaucheria;;;;;;;;;;;;;x
gaucheria_DESC;Gauchos have been present in the Pampas since time immemorial, brave and unruly as the land itself. Gaucheria is the code and the folklore of the gaucho, setting itself apart from the revolutionary rhetoric of Farroupilha with its simplicity. The tendency to violence over petty matters is recognized as the behavior of a proper gaucho, and duels are common. Their gods are many but largely irrelevant compared to the practices attached to the religion such as cattle-herding, horsemanship, and ritualized violence.;;;;;;;;;;;;;x
gaucheria_reformed;Gaucheria;;;;;;;;;;;;;x
gaucheria_reformed_DESC;Gauchos have been present in the Pampas since time immemorial, brave and unruly as the land itself. Gaucheria is the code and the folklore of the gaucho, setting itself apart from the revolutionary rhetoric of Farroupilha with its simplicity. The tendency to violence over petty matters is recognized as the behavior of a proper gaucho, and duels are common. Their gods are many but largely irrelevant compared to the practices attached to the religion such as cattle-herding, horsemanship, and ritualized violence.;;;;;;;;;;;;;x
GOD_ABAPORU;Abaporu;;;;;;;;;;;;;x
GOD_ABISMO_BRILLANTE;Abismo Brillante;;;;;;;;;;;;;x
GOD_ABRAHAM;Abraham;;;;;;;;;;;;;x
GOD_ADAO;Adão;;;;;;;;;;;;;x
GOD_AIB;AIB;;;;;;;;;;;;;x
GOD_ALEP_LAYP;Alep-Láyp;;;;;;;;;;;;;x
GOD_ALMA;Alma;;;;;;;;;;;;;x
GOD_AN;An;;;;;;;;;;;;;x
GOD_ANITTA;Anitta;;;;;;;;;;;;;x
GOD_ANJO_DA_GUARDA;Anjo da Guardia;;;;;;;;;;;;;x
GOD_ANNUNAKI;The Annunaki;;;;;;;;;;;;;x
GOD_ANTU;Antu;;;;;;;;;;;;;x
GOD_AO_AO;Ao Ao;;;;;;;;;;;;;x
GOD_ARASY;Arasy;;;;;;;;;;;;;x
GOD_ARCANJO_GABRIEL;Gabriel;;;;;;;;;;;;;x
GOD_ARCANJO_MIGUEL;Arcanjo Miguel;;;;;;;;;;;;;x
GOD_ARCANJO_RAFAEL;Rafael;;;;;;;;;;;;;x
GOD_ARCANJO_URIEL;Uriel;;;;;;;;;;;;;x
GOD_ARTIGAS;Artigas;;;;;;;;;;;;;x
GOD_ASMODEUS;Asmodeus;;;;;;;;;;;;;x
GOD_BAD_SPIRITS;The Bad Spirits;;;;;;;;;;;;;x
GOD_BANDA_ORIENTAL;Banda Oriental;;;;;;;;;;;;;x
GOD_BELGRANO;Belgrano;;;;;;;;;;;;;x
GOD_BENTO_GONCALVES;Bento Gonçalves;;;;;;;;;;;;;x
GOD_BLANCOS;Blancos;;;;;;;;;;;;;x
GOD_BLAVATSKY;Blavatsky;;;;;;;;;;;;;x
GOD_BLOOD;Blood;;;;;;;;;;;;;x
GOD_BONE;Bone;;;;;;;;;;;;;x
GOD_BORE;Bore;;;;;;;;;;;;;x
GOD_BRAHMA;Brahma;Brahma;Brahma;;Brahma;;;;;;;;;x
GOD_BRAMA;Brama;;;;;;;;;;;;;x
GOD_BRASILEIROS;Brasileiros;;;;;;;;;;;;;x
GOD_BRASILIDADE;Brasilidade;;;;;;;;;;;;;x
GOD_BROWN;Brown;;;;;;;;;;;;;x
GOD_BUHII;Buhii;;;;;;;;;;;;;x
GOD_BULL;Bull;;;;;;;;;;;;;x
GOD_CAICAI;Caicai-Vilu;;;;;;;;;;;;;x
GOD_CALAFATE;Calafate;;;;;;;;;;;;;x
GOD_CANABARRO;Canabarro;;;;;;;;;;;;;x
GOD_CAUDILLOS;Caudillos;;;;;;;;;;;;;x
GOD_CENUKE;Cenuke;;;;;;;;;;;;;x
GOD_CHACALON;Chacalón;;;;;;;;;;;;;x
GOD_CHAOS;Chaos;;;;;;;;;;;;;x
GOD_CHIZA;Chiza;;;;;;;;;;;;;x
GOD_CHUG_CHUG;Chug Chug;;;;;;;;;;;;;x
GOD_CLAY;Clay;;;;;;;;;;;;;x
GOD_COLORADOS;Colorados;;;;;;;;;;;;;x
GOD_CONFUCIUS;Confucius;;;;;;;;;;;;;x
GOD_COQUENA;Coquena;;;;;;;;;;;;;x
GOD_CRISTO;Cristo;;;;;;;;;;;;;x
GOD_CUCA;Cuca;;;;;;;;;;;;;x
GOD_CUPIDO;Cupido;;;;;;;;;;;;;x
GOD_DESIRED;o Desejado;;;;;;;;;;;;;x
GOD_DIABLO;Diablo;;;;;;;;;;;;;x
GOD_DIADORIM;Diadorim;;;;;;;;;;;;;x
GOD_DOM_PEDRO;Dom Pedro;;;;;;;;;;;;;x
GOD_DON_PEPE;Don Pepe;;;;;;;;;;;;;x
GOD_DORREGO;Dorrego;;;;;;;;;;;;;x
GOD_EKEKO;Ekeko;;;;;;;;;;;;;x
GOD_EL_TATA;El Tata;;;;;;;;;;;;;x
GOD_EL_TIO;El Tío;;;;;;;;;;;;;x
GOD_ELAL;Elal;;;;;;;;;;;;;x
GOD_ENCOBERTO;o Encoberto;;;;;;;;;;;;;x
GOD_EPUNAMUN;Epunamún;;;;;;;;;;;;;x
GOD_ESO;Eso;;;;;;;;;;;;;x
GOD_EVA;Eva;;;;;;;;;;;;;x
GOD_EXPLORATION;Exploration;;;;;;;;;;;;;x
GOD_EZEQUIEL;Ezequiel Jesus of the West;;;;;;;;;;;;;x
GOD_FA;Fa;;;;;;;;;;;;;x
GOD_FATHER_LAMARCK;Father Lamarck;;;;;;;;;;;;;x
GOD_FRANCIS_OF_ASSISI;Francis of Assisi;;;;;;;;;;;;;x
GOD_GANDHI;Gandhi;;;;;;;;;;;;;x
GOD_GARIBALDI;Garibaldi;;;;;;;;;;;;;x
GOD_GAUCHITO;Gauchito Gil;;;;;;;;;;;;;x
GOD_GOOD_MASTERS;The Good Masters;;;;;;;;;;;;;x
GOD_GOOD_SPIRITS;The Good Spirits;;;;;;;;;;;;;x
GOD_GRACCHI;Mãe de Gracchi;;;;;;;;;;;;;x
GOD_GREAT_SNAKE;The Great Snake;;;;;;;;;;;;;x
GOD_GUEMES;Guemes;;;;;;;;;;;;;x
GOD_HEDU;Hedu;;;;;;;;;;;;;x
GOD_HOLY_SPIRIT;Holy Spirit;;;;;;;;;;;;;x
GOD_HORSE;Horse;;;;;;;;;;;;;x
GOD_ILLAPA;Illapa;;;;;;;;;;;;;x
GOD_INKARRI;Inkarri;;;;;;;;;;;;;x
GOD_INTI;Inti;;;;;;;;;;;;;x
GOD_ISABEL;Isabel;;;;;;;;;;;;;x
GOD_J_K;J K;;;;;;;;;;;;;x
GOD_JAGUAR;Jaguar;;;;;;;;;;;;;x
GOD_JANGO;Jango;;;;;;;;;;;;;x
GOD_JERERE;Jerere;;;;;;;;;;;;;x
GOD_JESUS_EAST;Jesus of the East;;;;;;;;;;;;;x
GOD_JICHI;Jichi;;;;;;;;;;;;;x
GOD_JOSH;Josh;;;;;;;;;;;;;x
GOD_JUREMA;Jurema Sagrada;;;;;;;;;;;;;x
GOD_KALKUS;Kalkus;;;;;;;;;;;;;x
GOD_KANNON;Kannon;;;;;;;;;;;;;x
GOD_KASOGONAGA;Kasobonaga;;;;;;;;;;;;;x
GOD_KENOS;Kenos;;;;;;;;;;;;;x
GOD_KHARTA;Kharta;;;;;;;;;;;;;x
GOD_KOJH;Kojh;;;;;;;;;;;;;x
GOD_KOOT_HOOMI;Koot Hoomi;;;;;;;;;;;;;x
GOD_KRE;Kre;;;;;;;;;;;;;x
GOD_KREN;Kren;;;;;;;;;;;;;x
GOD_KURUPI;Kurupi;;;;;;;;;;;;;x
GOD_KUYEN;Kuyen;;;;;;;;;;;;;x
GOD_KWANYIP;Kwanyip;;;;;;;;;;;;;x
GOD_LA_MAZORCA;La Mazorca;;;;;;;;;;;;;x
GOD_LAOZI;Laozi;;;;;;;;;;;;;x
GOD_LAPICHI;Lapichi;;;;;;;;;;;;;x
GOD_LORD_VULCAN;Lord Vulcan;;;;;;;;;;;;;x
GOD_LUCIFER;Lucifer;;;;;;;;;;;;;x
GOD_LUISI;Luisi;;;;;;;;;;;;;x
GOD_LUISON;Luison;;;;;;;;;;;;;x
GOD_MAGELLAN;Magellan;;;;;;;;;;;;;x
GOD_MAGNANIMOUS;Magnanimous;;;;;;;;;;;;;x
GOD_MANTO_CELESTIAL;El Manto Celestial;;;;;;;;;;;;;
GOD_MARADONA;Maradona;;;;;;;;;;;;;x
GOD_MARTIN_FIERRO;Martín Fierro;;;;;;;;;;;;;x
GOD_MARY;Mary;;;;;;;;;;;;;x
GOD_MEISHUSAMA;Meishu Sama;;;;;;;;;;;;;x
GOD_METI;METI;;;;;;;;;;;;;x
GOD_MOAMO;Moamo;;;;;;;;;;;;;x
GOD_MOGONALO;Mogonalo;;;;;;;;;;;;;x
GOD_MOON;Moon;;;;;;;;;;;;;x
GOD_MORENO;Moreno;;;;;;;;;;;;;x
GOD_MORYA;Morya;;;;;;;;;;;;;x
GOD_MOSES;Moses;;;;;;;;;;;;;x
GOD_MOTHER_NATURE;Mother Nature;;;;;;;;;;;;;x
GOD_NAHUELITO;Nahuelito;;;;;;;;;;;;;x
GOD_NETTO;Netto;;;;;;;;;;;;;x
GOD_NGENECHEN;Ngenechén;;;;;;;;;;;;;x
GOD_NIBIRU;Nibiru;;;;;;;;;;;;;x
GOD_NORESHI;Noreshi;;;;;;;;;;;;;x
GOD_NOSJTHEJ;Nosjthej;;;;;;;;;;;;;x
GOD_NOVO_HOMEM;Novo Homem;;;;;;;;;;;;;x
GOD_NSOGOI;NsoGoi;;;;;;;;;;;;;x
GOD_OKADA;Okada Mokichi;;;;;;;;;;;;;x
GOD_ORIXAS;The Orixas;;;;;;;;;;;;;x
GOD_ORTHO_GENESIS;Ortho Genesis;;;;;;;;;;;;;x
GOD_OSCURIDAD;Oscuridad;;;;;;;;;;;;;x
GOD_OXALA;Oxala;;;;;;;;;;;;;x
GOD_OXUM;Oxum;;;;;;;;;;;;;x
GOD_OZONO;Ozono;;;;;;;;;;;;;x
GOD_PACHAMAMA;Pachamama;;;;;;;;;;;;;x
GOD_PADRE_CICERO;Padre Cicero;;;;;;;;;;;;;x
GOD_PAIMON;Paimon;;;;;;;;;;;;;x
GOD_PAINE;Paine;;;;;;;;;;;;;x
GOD_PAUL_THE_APOSTLE;Paul the Apostle;;;;;;;;;;;;;x
GOD_PEDRO_DE_TOLEDO;Pedro de Toledo;;;;;;;;;;;;;x
GOD_PEREIRA;Pereira;;;;;;;;;;;;;x
GOD_PERIPILLAN;Peripillán;;;;;;;;;;;;;x
GOD_PERITO_MORENO;Perito Moreno;;;;;;;;;;;;;x
GOD_PICHAKCHIK;Pichakchik;;;;;;;;;;;;;x
GOD_PIRIA;Piria;;;;;;;;;;;;;x
GOD_POLLUTION;Pollution;;;;;;;;;;;;;x
GOD_POLTERGEISTS;The Poltergeists;;;;;;;;;;;;;x
GOD_POMBERO;Pombero;;;;;;;;;;;;;x
GOD_POSADAS;Posadas;;;;;;;;;;;;;x
GOD_PRESTES;Prestes;;;;;;;;;;;;;x
GOD_PROPHET_DARWIN;Prophet Darwin;;;;;;;;;;;;;x
GOD_PURE_SPIRITS;The Pure Spirits;;;;;;;;;;;;;x
GOD_QHOA;Qhoa;;;;;;;;;;;;;x
GOD_QUILLA;Quilla;;;;;;;;;;;;;x
GOD_QUIROGA;Quiroga;;;;;;;;;;;;;x
GOD_REINALDO;Reinaldo;;;;;;;;;;;;;x
GOD_ROSAS;Rosas;;;;;;;;;;;;;x
GOD_RUPAVE;Rupave;;;;;;;;;;;;;x
GOD_SAINT_JOACHIM;Saint Joachim;;;;;;;;;;;;;x
GOD_SAN_BALTASAR;San Baltasar;;;;;;;;;;;;;x
GOD_SAN_ERNESTO;San Ernesto;;;;;;;;;;;;;x
GOD_SAN_LA_MUERTE;San La Muerte;;;;;;;;;;;;;x
GOD_SAN_MARTIN;San Martín;;;;;;;;;;;;;x
GOD_SANTOS_VEGAS;Santos Vegas;;;;;;;;;;;;;x
GOD_SARMIENTO;Sarmiento;;;;;;;;;;;;;x
GOD_SEBASTIAN;Sebastian;;;;;;;;;;;;;x
GOD_SHENRR;Shenrr;;;;;;;;;;;;;x
GOD_SIRIUS;Sirius;;;;;;;;;;;;;x
GOD_SOL_MUERTO;El Sol Muerto;;;;;;;;;;;;;x
GOD_SOORTES;The Soortes;;;;;;;;;;;;;x
GOD_SOZO;Sozo Sushin;;;;;;;;;;;;;x
GOD_SUN;Sun;;;;;;;;;;;;;x
GOD_SUPAY;Supay;;;;;;;;;;;;;x
GOD_SYPAVE;Sypave;;;;;;;;;;;;;x
GOD_TAU;Tau;;;;;;;;;;;;;x
GOD_TEIXEIRA_NUNES;Teixeira Nunes;;;;;;;;;;;;;x
GOD_TEMAUKEL;Temáukel;;;;;;;;;;;;;x
GOD_THE_ANCESTRAL_RACE;The Ancestral Race;;;;;;;;;;;;;x
GOD_THE_ARCHITECT;The Architect;;;;;;;;;;;;;x
GOD_THE_ARHAT;the Arhat;l'Arhat;Arhat;;el Arhat;;;;;;;;;x
GOD_THE_ARTIFICE;The Artifice;;;;;;;;;;;;;x
GOD_THE_BLACK_ANGEL;The Black Angel;;;;;;;;;;;;;x
GOD_THE_BLESSINGS;The Blessings;;;;;;;;;;;;;x
GOD_THE_BUDA;The Buda;;;;;;;;;;;;;x
GOD_THE_CAPITALIST;The Capitalist;;;;;;;;;;;;;x
GOD_THE_CELESTIAL_JAGUAR;The Celestial Jaguar;;;;;;;;;;;;;x
GOD_THE_CIPAYO;The Cipayo;;;;;;;;;;;;;x
GOD_THE_CONCEDING_ONE;The Conceding One;;;;;;;;;;;;;x
GOD_THE_CRISIS;The Crisis;;;;;;;;;;;;;x
GOD_THE_CROSS;The Cross;;;;;;;;;;;;;x
GOD_THE_CROWN;The Crown;;;;;;;;;;;;;x
GOD_THE_DEVIL;The Devil;;;;;;;;;;;;;x
GOD_THE_DOG;The Dog;;;;;;;;;;;;;x
GOD_THE_DRIVING_FORCE;The Driving Force;;;;;;;;;;;;;x
GOD_THE_DROUGHT;The Drought;;;;;;;;;;;;;x
GOD_THE_EMBOABAS;The Emboabas;;;;;;;;;;;;;x
GOD_THE_ENCANTADOS;The Encantados;;;;;;;;;;;;;x
GOD_THE_FIRST_STRIKE;The First Strike;;;;;;;;;;;;;x
GOD_THE_GREATNESS;The Greatness;;;;;;;;;;;;;x
GOD_THE_GRINGO;The Gringo;;;;;;;;;;;;;x
GOD_THE_HEADLESS_MULE;The Headless Mule;;;;;;;;;;;;;x
GOD_THE_JANGUNSUS;The Jangunsus;;;;;;;;;;;;;x
GOD_THE_KNIGHT;The Knight;;;;;;;;;;;;;x
GOD_THE_LUSOS;The Lusos;;;;;;;;;;;;;x
GOD_THE_MAN;The Man;;;;;;;;;;;;;x
GOD_THE_MASTERS;The Masters;;;;;;;;;;;;;x
GOD_THE_MEN_IN_BLACK;The Men in Black;;;;;;;;;;;;;x
GOD_THE_OLD_MASTERS;The Old Masters;;;;;;;;;;;;;x
GOD_THE_PERFECTED_ONES;the Perfected Ones;les Parfaits;die Vollendeten;;los Perfeccionados;;;;;;;;;x
GOD_THE_RACE;The Race;;;;;;;;;;;;;x
GOD_THE_RESTORER;The Restorer;;;;;;;;;;;;;x
GOD_THE_SELECTION;The Selection;;;;;;;;;;;;;x
GOD_THE_SNAKE;The Snake;;;;;;;;;;;;;x
GOD_THE_TREE_OF_LIFE;The Tree of Life;;;;;;;;;;;;;x
GOD_THE_VICAR;The Vicar of the Christ;;;;;;;;;;;;;x
GOD_THE_WISE_DOLPHIN;The Wise Dolphin;;;;;;;;;;;;;x
GOD_TRENTREN;Trentren-Vilu;;;;;;;;;;;;;x
GOD_TUNUPA_TARAPACA;Tunupa-Tarapacá;;;;;;;;;;;;;x
GOD_TUPA;Tupa;;;;;;;;;;;;;x
GOD_TUPAC_AMARU;Tupac Amaru;;;;;;;;;;;;;x
GOD_TUPAMAROS;Tupamaros;;;;;;;;;;;;;x
GOD_TUPI;Tupã;;;;;;;;;;;;;x
GOD_VARGAS;Getúlio Vargas;;;;;;;;;;;;;x
GOD_WEKUFES;Wekufes;;;;;;;;;;;;;x
GOD_WORLD_MOTHER;World Mother;;;;;;;;;;;;;x
GOD_XALPEN;Xalpen;;;;;;;;;;;;;x
GOD_YSO;Yso;;;;;;;;;;;;;x
GREAT_VANGUARD;Great Vanguard;;;;;;;;;;;;;x
GREAT_WALK;Great Walk;;;;;;;;;;;;;x
GREED;Greed;;;;;;;;;;;;;x
GUALICHO;Gualicho;;;;;;;;;;;;;x
HARMONY;Harmony;;;;;;;;;;;;;x
HEAVEN_AND_HELL;Heaven and Hell;;;;;;;;;;;;;x
hekura;Hekura;;;;;;;;;;;;;x
hekura_DESC;Yanomami concepts of the soul are elaborate and sophisticated, multifaceted in fact. The most critical component of the soul is known as the moamo and lies inside the thoracic cavity, inside the liver. There is a close association the Yanomami make between “soul loss” and sickness is best exemplified in shamanistic practices. They spend several hours each day, if they are shamans, chanting to their tiny hekura spirits, enjoining them to either attack the souls of enemies or help them recover souls lost by people in their own village. This is a constant battle, and the men take hallucinogenic snuff daily to contest with their enemies through the agency of their personal hekura.;;;;;;;;;;;;;x
HERB_POET;Herb Poet;;;;;;;;;;;;;x
herderos;Frontera;;;;;;;;;;;;;x
herderos_DESC;After the Event, Muslims in South America faced sectarian violence as did many other religious groups. This persecution often crystalized the Muslim community into those who resisted and those who died, with many surviving Muslims gathering in the Triple Frontier where they already lived in large numbers. Fronteras largely adhere to Shia jurisprudence and put a heavy emphasis on reverence to the Ahl al-Bayt and the eventual emergence of the Mahdi, who shall one day return on Earth and fill the world with justice. Until then, Fronteras adhere to Wilayat al-faqih or the Guardianship of the Islamic Jurists.;;;;;;;;;;;;;x
HERMANO;Hermano;;;;;;;;;;;;;x
hindu;Hindu;;;;;;;;;;;;;x
hindu_DESC;Hinduism is not a single religion so much as a blanket term for the successor faiths of ancient Indian polytheism as recorded in the Vedas. Post-Event Hinduism differs radically from pre-Event Hinduism in several key ways. For example, the vast majority of Hindus now reject the caste system, believing instead that all humans are spiritually equal. Proselytization towards non-Hindus has also become more common.;;;;;;;;;;;;;x
hindu_FEATURES;§Y*§! Hindus can select one of six deities to be their patron.\n§Y*§! Hindus can go on pilgrimages to holy sites across the Americas.;;;;;;;;;;;;x
holy_spirit;Holy Spirit;;;;;;;;;;;;;x
holy_spirit_DESC;The Cult of the Holy Spirit originated from the ideas of the prophet Joachim: the Old Testament was the Age of the Father, the recent past was the Age of the Son, and the current is the Age of the Holy Spirit. The Holy Spirit cultists advocate an Order of the Just, separate from any mainstream church. Rituals such as the império, the coronation, and the ceia dos criadores are considered to be of great importance in showing one's devotion to the Holy Spirit.;;;;;;;;;;;;;x
HOLY_WAR_VACARIA;Vacaría;;;;;;;;;;;;;x
inkarri;Inkarri;;;;;;;;;;;;;x
inkarri_DESC;The faithful of Inkarri believe in the titular god, Inkarri, supreme and only deity that created and ruled the Andean world, taking the form of many Avatars through the ages, such as Viracocha, Inti, Manco Capac and others. When the evil and cruel Españarri came from a distant world, he struck down Inkarri's last Avatar, Atahualpa. Separating his body and limbs but keeping his head alive and buried, the power of Inkarri has been locked. Once his parts are finally reunited, Inkarri faithful believe that a new age will rise on the Andes with the return of their god, bringing back a Holy and Godly empire ruled by the newest incarnation of Inkarri.;;;;;;;;;;;;;x
INOVATION;Inovation;;;;;;;;;;;;;x
INSTRUCTIONS_OF_THE_YEAR_XIII;Instructions of the Year XIII;;;;;;;;;;;;;x
inti;Inti;;;;;;;;;;;;;x
inti_DESC;Inti is the ancient Incan sun god and the patron of the historical Inca state. Although most Inti worshippers consider him to be the sun god, he is also viewed as a cluster of solar aspects, since many divide his identity according to the stages of the sun. A common belief is that Inti was born of Viracocha, who had many titles, chief among them being the God of Creation. Worship of Inti has seen a revival following the Event, as many in the Andes see an opportunity to renew themselves and perhaps even reestablish the Realm of the Four Parts.;;;;;;;;;;;;;x
israelite;Israelite;;;;;;;;;;;;;x
israelite_DESC;Israelites, also known as the Israelites of the New Universal Pact, were founded by Brother Ezequiel, a prophet who called himself the Christ of the west and preached that he was chosen by God to create a new Israel in the Amazon Rainforest as a punishment of the original Israelites for their losing faith. The Israelites seek to establish a truly godly society on Earth with influences from Chrisitanity, Judaism, and Incan religion to live up to Brother Ezequiel’s vision.;;;;;;;;;;;;;x
jehovah;Jehovah's Witness;;;;;;;;;;;;;x
jehovah_DESC;Based on the teachings of the Bible Student movement and the apocalyptic legacy of the Millerites, the Jehovah's Witnesses are a millenarian nontrinitarian Protestant denomination that spread to South American from the north. They believe that Armageddon is imminent, and the establishment of God's kingdom over earth is the only solution for all problems faced by humanity. Jehovah's Witnesses are known for their door-to-door preaching, and they have a small presence in almost every corner of the known world. Jehovah's Witnesses reject trinitarianism, inherent immortality of the soul, and hellfire, which they consider to be unscriptural doctrines. They do not observe Christmas, Easter, birthdays or other holidays and customs they consider to have pagan origins incompatible with Biblical scripture. Jehovah's Witnesses consider human society to be morally corrupt and under the influence of Satan, and as a result, they shun interaction with non-Witnesses and politics in general. Since the Deluge, the Jehovah's Witnesses have become accepting of participation in politics, albeit in line with their their own theocratic beliefs, to establish God's kingdom over the Earth.;;;;;;;;;;;;;x
jerovia;Añetejerovia;;;;;;;;;;;;;x
jerovia_DESC;The Guarani people have no written records of their ancient myths and legends, but these beliefs persist nonetheless as Añetejerovia. Tupã, the supreme god of all creation, with the help of the moon goddess Arasy, descended upon the Earth in a location specified as a hill in the region of Aregúa, Paraguay, and from that location created all that is found upon the face of the earth, including the ocean, forests, and the animals. Tupã then created humanity, left them with the spirits of good and evil, and departed. Añetejerovians also believe in certain animist traditions and the Pombéro, malicious goblin or elf-like spirits who dwell in the forest and must be appeased.;;;;;;;;;;;;;x
jewishsoa;Haredi;;;;;;;;;;;;;x
jewishsoa_DESC;Judaism is one of the oldest religions on the planet, and it survived the Event like it did so many other catastrophes. Although Judaism itself has changed relatively little over the last few centuries, the Jews of post-Event America now face discrimination and persecution on a scale unheard of since they left the Old Country. Despite this, or perhaps because of it, Haredim still patiently await the arrival of the Moshiach, who will, in due time, gather the Jews living in exile and return them to the land promised to their forefathers.;;;;;;;;;;;;;x
jewishsoa_FEATURES;§Y*§! Jewish counties are hard to convert.;;;;;;;;;;;;;x
jewishsoa_group;Jewish;;;;;;;;;;;;;x
johrei;Johrei;;;;;;;;;;;;;x
johrei_DESC;Founded by Okada Mokichi, Johrei is the practice of channeling divine light into the body of another for the purposes of healing. Okada claimed to have received a divine revelation that empowered him to be a channel of God's Healing Light or johrei to purify the spiritual realm to remove the spiritual causes of illness, poverty, and strife from the world and inaugurate a new Messianic Age. Johrei practitioners see Okada as the Messiah, and he claimed to teach his followers how to achieve Messianity themselves.;;;;;;;;;;;;;x
jurema;Juremeiro;;;;;;;;;;;;;x
jurema_DESC;The Jurema is a collection of rituals and magics of the indigenous peoples of Northeast Brazil, its practitioners, the “juremeiros” hold devotion to the spirits of the land, the “encantados”, and their sacred ancestors, the “caboclos de jurema”, and praise them with songs and circular dances, the smoking of tobacco and the ingestion of the herbs and plants to commune with this spirits and ancestors.;;;;;;;;;;;;;x
KACHPIK;Kachpik;;;;;;;;;;;;;x
kardecists;Kardecist;;;;;;;;;;;;;x
kardecists_DESC;There has been debate as to whether Kardecism is a philosophy or a religion, but Kardecists take their beliefs very seriously irregardless. Based on the writings of Allan Kardec on a study of mediums, Kardecist doctrine advocates the Triple-Aspect: the conjoining of Science, Philosophy, and Religion. Kardecists believe that all living beings are essentially immortal spirits that inhabit physical bodies only for several necessary incarnations to attain moral and intellectual improvement. Kardecism also asserts that disembodied spirits, through passive or active mediumship, may have beneficent or malevolent influence on the physical world.;;;;;;;;;;;;;x
KEEPER;Keeper;;;;;;;;;;;;;x
lamarckian;Lamarckian;;;;;;;;;;;;;x
lamarckian_DESC;Lamarckians are the followers of Father Lamarck, Vile Darwin’s greatest rival. They reject the idea that Mother Nature will decide their fate and keep mankind enslaved to her will, instead, they preach that their own effort will lead to mankind’s ultimate development and rise over the wild. They worship Ortho Genesis, the god of Mankind, and Lord of the Driving Force, the divine grace of self-development, and the power behind everything good in society, instead of capricious Nature.;;;;;;;;;;;;;x
LAS_INSTRUCCIONES_CELESTIALES;Las Instrucciones Celestiales;;;;;;;;;;;;;x
liberationist;Liberationist;;;;;;;;;;;;;x
liberationist_DESC;Based on the teachings of Liberation Theology, Liberationists propose to fight poverty and misery by addressing its alleged source, the sin of greed, that they denounce at every chance. They believe that the ancient hierarchies have been corrupted by this sin, and led the church stray from God's path. Thus it's only through base church communities, where self-reliant worshipers from amongst the common people will return the church closer to the early uncorrupted gospel. Some of the more radical Liberationists even believe that it's this plight of greed that led to the Event, as society went Godless and the natural order was broken.;;;;;;;;;;;;;x
MACHI;Machi;;;;;;;;;;;;;x
MANDINGA;Mandinga;;;;;;;;;;;;;x
MANIFESTO;Manifesto Antropófago;;;;;;;;;;;;;x
manredebu;Manredebu;;;;;;;;;;;;;x
manredebu_DESC;Adherents of Manredebu have a cosmology centering around the enternal conflict and fusion of humanity below the All-Father Sun, using animalistic symbols, such as cattle, horses, ants, and anteaters. Followers form bonds and do dances based on events of cosmic signifance. According to believers, this ties into the great conflict of life and afterlife and this is necessary for the functioning of the universe as a whole, one day through it salvation will come to all followers.;;;;;;;;;;;;;x
manredebu_reformed;Manredebu;;;;;;;;;;;;;x
manredebu_reformed_DESC;Adherents of Manredebu have a cosmology centering around the enternal conflict and fusion of humanity below the All-Father Sun, using animalistic symbols, such as cattle, horses, ants, and anteaters. Followers form bonds and do dances based on events of cosmic signifance. According to believers, this ties into the great conflict of life and afterlife and this is necessary for the functioning of the universe as a whole, one day through it salvation will come to all followers.;;;;;;;;;;;;;x
MAQANAKUY;Maqanakuy;;;;;;;;;;;;;x
MARA;Mara;Mara;Mara;;Mara;;;;;;;;;x
MASTER;Master;;;;;;;;;;;;;x
MENSAGEM;Mensagem;;;;;;;;;;;;;x
MIU;Miu;;;;;;;;;;;;;x
modernists;Architecturalist;;;;;;;;;;;;;x
modernists_DESC;Architecturalists believe that the Great Architect in coalition with the Old Masters had planned the lead that came, in order to purify the world for a new beginning. Through following the laid out plans of the old masters and coming to important places of worship where Innovation concentrates, Architecturalists believe they will manage to build towards a greater post-collapse glory and restore a greater existence for everyone.;;;;;;;;;;;;;x
mucker;Mucker;;;;;;;;;;;;;x
mucker_DESC;The Muckers base their beliefs on Jacobina Mentz Maurer, who they see as a manifestation of God and a reincarnation of Jesus Christ. Jacobina's message was millenarian, denouncing modernism and Catholicism. The ideal community of the Muckers is one that shares its resources with collective ownership, and one that exterminates all those who oppose His will. Muckers put much stock in trances and visions, taking them as important messages from the Holy Spirit.;;;;;;;;;;;;;x
mysticalist;Mysticalist;;;;;;;;;;;;;x
